"business_id","Score","date","type"
527,,"20151020","Reinspection/Followup"
527,88,"20151005","Routine - Unscheduled"
527,,"20150908","Non-inspection site visit"
527,,"20141007","Reinspection/Followup"
527,81,"20140926","Routine - Unscheduled"
527,,"20140626","Reinspection/Followup"
527,88,"20140604","Routine - Unscheduled"
527,,"20140303","Reinspection/Followup"
527,94,"20140109","Routine - Unscheduled"
529,90,"20160614","Routine - Unscheduled"
529,,"20141124","New Ownership"
529,,"20141030","Reinspection/Followup"
529,,"20141024","Reinspection/Followup"
529,,"20141023","Reinspection/Followup"
529,,"20141020","Reinspection/Followup"
529,90,"20141009","Routine - Unscheduled"
529,,"20140925","Reinspection/Followup"
529,,"20140903","Non-inspection site visit"
529,,"20140729","Reinspection/Followup"
529,86,"20140721","Routine - Unscheduled"
529,92,"20140114","Routine - Unscheduled"
538,,"20160930","Reinspection/Followup"
538,86,"20160928","Routine - Unscheduled"
538,,"20160418","Reinspection/Followup"
538,85,"20160411","Routine - Unscheduled"
538,96,"20140714","Routine - Unscheduled"
538,,"20140303","Reinspection/Followup"
538,92,"20140224","Routine - Unscheduled"
539,96,"20161031","Routine - Unscheduled"
539,96,"20160419","Routine - Unscheduled"
539,92,"20150511","Routine - Unscheduled"
539,98,"20140319","Routine - Unscheduled"
542,86,"20161006","Routine - Unscheduled"
542,,"20160404","Reinspection/Followup"
542,,"20160316","Reinspection/Followup"
542,83,"20160224","Routine - Unscheduled"
542,92,"20140610","Routine - Unscheduled"
542,,"20140423","Complaint"
542,,"20140218","Complaint"
544,,"20160615","Reinspection/Followup"
544,78,"20160608","Routine - Unscheduled"
544,87,"20140805","Routine - Unscheduled"
544,92,"20140226","Routine - Unscheduled"
547,98,"20160412","Routine - Unscheduled"
547,98,"20150813","Routine - Unscheduled"
547,96,"20141210","Routine - Unscheduled"
547,100,"20140424","Routine - Unscheduled"
551,81,"20161107","Routine - Unscheduled"
551,,"20160328","Reinspection/Followup"
551,85,"20160321","Routine - Unscheduled"
551,96,"20140610","Routine - Unscheduled"
551,,"20140226","Reinspection/Followup"
551,,"20140129","Complaint"
552,,"20160524","Reinspection/Followup"
552,87,"20160516","Routine - Unscheduled"
552,83,"20140805","Routine - Unscheduled"
552,,"20140220","Reinspection/Followup"
552,87,"20140210","Routine - Unscheduled"
557,85,"20160629","Routine - Unscheduled"
557,90,"20150507","Routine - Unscheduled"
557,,"20150323","Non-inspection site visit"
558,,"20160707","Non-inspection site visit"
558,,"20160701","Non-inspection site visit"
558,92,"20160229","Routine - Unscheduled"
558,96,"20150224","Routine - Unscheduled"
558,96,"20140211","Routine - Unscheduled"
562,98,"20160810","Routine - Unscheduled"
562,,"20160809","Non-inspection site visit"
562,,"20150513","Non-inspection site visit"
562,100,"20140402","Routine - Unscheduled"
567,,"20141222","Reinspection/Followup"
567,91,"20141219","Routine - Unscheduled"
573,94,"20141023","Routine - Unscheduled"
580,92,"20160829","Routine - Unscheduled"
580,91,"20160311","Routine - Unscheduled"
580,93,"20150820","Routine - Unscheduled"
580,96,"20140811","Routine - Unscheduled"
580,96,"20140129","Routine - Unscheduled"
587,96,"20160608","Routine - Unscheduled"
587,90,"20140626","Routine - Unscheduled"
588,,"20160628","Reinspection/Followup"
588,,"20160623","Reinspection/Followup"
588,83,"20160615","Routine - Unscheduled"
588,78,"20151117","Routine - Unscheduled"
588,90,"20140812","Routine - Unscheduled"
588,,"20140407","Complaint"
588,,"20140317","Reinspection/Followup"
588,85,"20140310","Routine - Unscheduled"
589,,"20161202","Reinspection/Followup"
589,85,"20161128","Routine - Unscheduled"
589,,"20160516","Reinspection/Followup"
589,80,"20160503","Routine - Unscheduled"
589,,"20140430","Reinspection/Followup"
589,84,"20140423","Routine - Unscheduled"
591,,"20160627","Reinspection/Followup"
591,83,"20160615","Routine - Unscheduled"
591,,"20160615","Complaint"
591,92,"20140512","Routine - Unscheduled"
606,,"20160527","Reinspection/Followup"
606,86,"20160518","Routine - Unscheduled"
606,,"20150303","Reinspection/Followup"
606,,"20141231","Reinspection/Followup"
606,,"20141219","Complaint"
606,,"20141216","Complaint"
606,,"20141212","Complaint"
606,,"20141121","Complaint"
606,,"20141114","Complaint"
606,77,"20141114","Routine - Unscheduled"
606,,"20140721","Non-inspection site visit"
610,94,"20160819","Routine - Unscheduled"
610,73,"20140528","Routine - Unscheduled"
615,92,"20160718","Routine - Unscheduled"
615,100,"20150914","Routine - Unscheduled"
615,96,"20140708","Routine - Unscheduled"
615,100,"20140106","Routine - Unscheduled"
619,,"20160614","Reinspection/Followup"
619,88,"20160525","Routine - Unscheduled"
619,93,"20150423","Routine - Unscheduled"
619,,"20140827","Reinspection/Followup"
619,89,"20140811","Routine - Unscheduled"
619,,"20140312","Non-inspection site visit"
619,88,"20140211","Routine - Unscheduled"
625,90,"20160921","Routine - Unscheduled"
625,96,"20150625","Routine - Unscheduled"
625,96,"20140207","Routine - Unscheduled"
627,93,"20150819","Routine - Unscheduled"
627,,"20150819","Complaint"
627,100,"20140617","Routine - Unscheduled"
628,90,"20161130","Routine - Unscheduled"
628,,"20160914","Reinspection/Followup"
628,,"20160713","Reinspection/Followup"
628,,"20160503","Reinspection/Followup"
628,82,"20160418","Routine - Unscheduled"
628,,"20151217","Complaint"
628,,"20151103","Complaint"
628,92,"20140609","Routine - Unscheduled"
631,98,"20160930","Routine - Unscheduled"
631,,"20150605","Routine - Scheduled"
631,96,"20140203","Routine - Unscheduled"
639,94,"20160913","Routine - Unscheduled"
639,92,"20160303","Routine - Unscheduled"
639,,"20160303","Complaint"
639,,"20150813","Complaint"
639,92,"20150806","Routine - Unscheduled"
639,,"20150212","Foodborne Illness Investigation"
639,92,"20150120","Routine - Unscheduled"
642,94,"20160617","Routine - Unscheduled"
642,100,"20150128","Routine - Unscheduled"
642,100,"20140306","Routine - Unscheduled"
645,100,"20150128","Routine - Unscheduled"
645,98,"20140210","Routine - Unscheduled"
659,87,"20161104","Routine - Unscheduled"
659,88,"20160429","Routine - Unscheduled"
659,92,"20141124","Routine - Unscheduled"
659,98,"20140314","Routine - Unscheduled"
665,83,"20161005","Routine - Unscheduled"
665,86,"20141104","Routine - Unscheduled"
665,88,"20140213","Routine - Unscheduled"
670,86,"20160914","Routine - Unscheduled"
670,,"20150609","Reinspection/Followup"
670,86,"20150602","Routine - Unscheduled"
670,84,"20140826","Routine - Unscheduled"
670,92,"20140124","Routine - Unscheduled"
687,,"20140618","Routine - Scheduled"
687,83,"20140618","Routine - Unscheduled"
691,90,"20160919","Routine - Unscheduled"
691,92,"20150610","Routine - Unscheduled"
691,,"20140904","Reinspection/Followup"
691,86,"20140827","Routine - Unscheduled"
691,91,"20140109","Routine - Unscheduled"
695,,"20161104","Reinspection/Followup"
695,94,"20160930","Routine - Unscheduled"
695,94,"20160404","Routine - Unscheduled"
695,,"20150219","New Construction"
695,,"20150212","New Construction"
695,98,"20140619","Routine - Unscheduled"
695,96,"20131231","Routine - Unscheduled"
703,,"20160630","Reinspection/Followup"
703,66,"20160617","Routine - Unscheduled"
703,,"20150227","Reinspection/Followup"
703,57,"20150224","Routine - Unscheduled"
709,,"20151117","Reinspection/Followup"
709,,"20151116","Reinspection/Followup"
709,82,"20151110","Routine - Unscheduled"
726,,"20161118","Reinspection/Followup"
726,,"20161110","Reinspection/Followup"
726,72,"20161109","Routine - Unscheduled"
726,,"20160315","Reinspection/Followup"
726,,"20160302","Reinspection/Followup"
726,75,"20160217","Routine - Unscheduled"
726,,"20140121","Reinspection/Followup"
726,90,"20140113","Routine - Unscheduled"
741,,"20160617","Reinspection/Followup"
741,83,"20160610","Routine - Unscheduled"
741,83,"20140818","Routine - Unscheduled"
741,86,"20140203","Routine - Unscheduled"
744,,"20160627","Reinspection/Followup"
744,90,"20160624","Routine - Unscheduled"
744,100,"20150723","Routine - Unscheduled"
744,90,"20140423","Routine - Unscheduled"
758,94,"20160809","Routine - Unscheduled"
758,100,"20150122","Routine - Unscheduled"
758,100,"20140609","Routine - Unscheduled"
765,,"20160415","Non-inspection site visit"
765,,"20150701","Non-inspection site visit"
765,,"20150617","Non-inspection site visit"
765,,"20150604","Reinspection/Followup"
765,84,"20150603","Routine - Unscheduled"
765,96,"20140529","Routine - Unscheduled"
768,,"20150611","Reinspection/Followup"
768,87,"20150601","Routine - Unscheduled"
768,100,"20140512","Routine - Unscheduled"
773,96,"20161205","Routine - Unscheduled"
773,91,"20150225","Routine - Unscheduled"
773,94,"20140527","Routine - Unscheduled"
774,90,"20161205","Routine - Unscheduled"
774,92,"20141104","Routine - Unscheduled"
782,96,"20151030","Routine - Unscheduled"
782,,"20150313","Reinspection/Followup"
782,93,"20150219","Routine - Unscheduled"
786,,"20160916","Reinspection/Followup"
786,80,"20160822","Routine - Unscheduled"
786,94,"20150803","Routine - Unscheduled"
786,,"20140717","Reinspection/Followup"
786,90,"20140627","Routine - Unscheduled"
792,,"20161110","Reinspection/Followup"
792,,"20161031","Reinspection/Followup"
792,90,"20161017","Routine - Unscheduled"
792,94,"20160414","Routine - Unscheduled"
792,,"20150610","New Construction"
792,,"20150604","New Construction"
792,90,"20141124","Routine - Unscheduled"
792,94,"20140206","Routine - Unscheduled"
795,96,"20160607","Routine - Unscheduled"
795,96,"20150406","Routine - Unscheduled"
795,96,"20140318","Routine - Unscheduled"
796,90,"20161107","Routine - Unscheduled"
796,,"20160621","Reinspection/Followup"
796,79,"20160523","Routine - Unscheduled"
796,,"20140911","Reinspection/Followup"
796,71,"20140909","Routine - Unscheduled"
798,,"20161212","Reinspection/Followup"
798,,"20161209","Complaint"
798,83,"20161209","Routine - Unscheduled"
798,,"20160527","Reinspection/Followup"
798,90,"20160512","Routine - Unscheduled"
798,90,"20141121","Routine - Unscheduled"
798,90,"20140213","Routine - Unscheduled"
799,92,"20160608","Routine - Unscheduled"
799,100,"20150430","Routine - Unscheduled"
799,98,"20140319","Routine - Unscheduled"
809,,"20141216","Reinspection/Followup"
809,,"20141209","Reinspection/Followup"
809,74,"20141106","Routine - Unscheduled"
809,,"20140324","Reinspection/Followup"
809,86,"20140311","Routine - Unscheduled"
811,96,"20150928","Routine - Unscheduled"
811,67,"20150713","Routine - Unscheduled"
811,,"20150713","Reinspection/Followup"
811,96,"20140521","Routine - Unscheduled"
816,,"20151023","Reinspection/Followup"
816,87,"20150819","Routine - Unscheduled"
816,89,"20141103","Routine - Unscheduled"
821,85,"20160606","Routine - Unscheduled"
821,80,"20141105","Routine - Unscheduled"
824,,"20161110","Reinspection/Followup"
824,80,"20161103","Routine - Unscheduled"
824,,"20160609","Reinspection/Followup"
824,76,"20160602","Routine - Unscheduled"
824,92,"20141007","Routine - Unscheduled"
824,78,"20140211","Routine - Unscheduled"
826,,"20160609","Reinspection/Followup"
826,,"20160603","Non-inspection site visit"
826,83,"20160523","Routine - Unscheduled"
826,100,"20150303","Routine - Unscheduled"
826,96,"20140605","Routine - Unscheduled"
827,84,"20160620","Routine - Unscheduled"
827,98,"20141204","Routine - Unscheduled"
827,,"20140604","Complaint"
830,,"20160804","Reinspection/Followup"
830,82,"20160728","Routine - Unscheduled"
830,,"20150806","Reinspection/Followup"
830,84,"20150730","Routine - Unscheduled"
830,87,"20140620","Routine - Unscheduled"
835,81,"20160613","Routine - Unscheduled"
835,,"20160113","Reinspection/Followup"
835,77,"20160106","Routine - Unscheduled"
835,86,"20150120","Routine - Unscheduled"
835,,"20131231","Reinspection/Followup"
840,81,"20151028","Routine - Unscheduled"
840,,"20140605","Reinspection/Followup"
840,,"20140605","Reinspection/Followup"
840,85,"20140604","Routine - Unscheduled"
843,,"20161028","Reinspection/Followup"
843,86,"20161017","Routine - Unscheduled"
843,,"20160608","Reinspection/Followup"
843,74,"20160525","Routine - Unscheduled"
843,,"20140508","Reinspection/Followup"
843,74,"20140507","Routine - Unscheduled"
845,94,"20160729","Routine - Unscheduled"
845,,"20150116","Reinspection/Followup"
845,92,"20150114","Routine - Unscheduled"
847,87,"20160517","Routine - Unscheduled"
847,,"20140925","Reinspection/Followup"
847,,"20140923","Reinspection/Followup"
847,85,"20140919","Routine - Unscheduled"
852,,"20160906","Reinspection/Followup"
852,,"20160830","Non-inspection site visit"
852,74,"20160830","Routine - Unscheduled"
852,,"20150407","Reinspection/Followup"
852,,"20150331","Reinspection/Followup"
852,72,"20150324","Routine - Unscheduled"
852,,"20140411","Reinspection/Followup"
852,,"20140411","Reinspection/Followup"
852,66,"20140410","Routine - Unscheduled"
854,,"20160729","Complaint"
854,,"20160621","Reinspection/Followup"
854,82,"20160614","Routine - Unscheduled"
854,,"20140929","Reinspection/Followup"
854,,"20140917","Reinspection/Followup"
854,80,"20140903","Routine - Unscheduled"
854,84,"20140205","Routine - Unscheduled"
856,94,"20160707","Routine - Unscheduled"
856,93,"20151014","Routine - Unscheduled"
856,96,"20140729","Routine - Unscheduled"
856,94,"20140109","Routine - Unscheduled"
874,94,"20161012","Routine - Unscheduled"
874,96,"20160406","Routine - Unscheduled"
874,,"20150105","Reinspection/Followup"
874,82,"20141226","Routine - Unscheduled"
874,96,"20140425","Routine - Unscheduled"
874,,"20140114","Complaint"
876,,"20160624","Reinspection/Followup"
876,,"20160610","Reinspection/Followup"
876,83,"20160518","Routine - Unscheduled"
876,92,"20140902","Routine - Unscheduled"
876,94,"20140218","Routine - Unscheduled"
880,,"20161031","Reinspection/Followup"
880,84,"20161011","Routine - Unscheduled"
880,,"20160429","Reinspection/Followup"
880,61,"20160426","Routine - Unscheduled"
880,73,"20140812","Routine - Unscheduled"
884,,"20161012","Reinspection/Followup"
884,83,"20161005","Routine - Unscheduled"
884,,"20160316","Reinspection/Followup"
884,86,"20160309","Routine - Unscheduled"
884,77,"20151210","Routine - Unscheduled"
884,87,"20141006","Routine - Unscheduled"
886,94,"20151120","Routine - Unscheduled"
886,100,"20141105","Routine - Unscheduled"
886,100,"20140225","Routine - Unscheduled"
891,92,"20161024","Routine - Unscheduled"
891,76,"20160503","Routine - Unscheduled"
891,82,"20150407","Routine - Unscheduled"
892,,"20160520","Reinspection/Followup"
892,77,"20160519","Routine - Unscheduled"
892,100,"20141205","Routine - Unscheduled"
892,86,"20141121","Routine - Unscheduled"
892,,"20140523","Reinspection/Followup"
892,89,"20140514","Routine - Unscheduled"
902,96,"20150825","Routine - Unscheduled"
902,90,"20141002","Routine - Unscheduled"
902,,"20141002","Complaint"
902,96,"20140313","Routine - Unscheduled"
903,,"20161215","Complaint"
903,90,"20160630","Routine - Unscheduled"
903,,"20150304","Reinspection/Followup"
903,86,"20150225","Routine - Unscheduled"
903,,"20140225","Reinspection/Followup"
903,,"20140225","Complaint Reinspection/Followup"
903,,"20140221","Complaint"
903,75,"20140221","Routine - Unscheduled"
905,,"20160927","Reinspection/Followup"
905,,"20160921","Reinspection/Followup"
905,98,"20160921","Routine - Unscheduled"
905,94,"20150903","Routine - Unscheduled"
905,93,"20140825","Routine - Unscheduled"
905,100,"20140312","Routine - Unscheduled"
