"business_id","score","date","type"
1487,"96","20161221","routine"
1487,"83","20151016","routine"
1487,"92","20150129","routine"
1487,"100","20140605","routine"
1490,"94","20150311","routine"
1490,"76","20140507","routine"
1493,"92","20160331","routine"
1493,"98","20150203","routine"
1493,"96","20140520","routine"
1496,"89","20141114","routine"
1496,"100","20140129","routine"
1505,"100","20160822","routine"
1505,"96","20151005","routine"
1505,"96","20140829","routine"
1505,"92","20140206","routine"
1508,"88","20160601","routine"
1508,"84","20150813","routine"
1508,"92","20140603","routine"
1509,"89","20140225","routine"
1511,"81","20160901","routine"
1511,"86","20150826","routine"
1511,"94","20140807","routine"
1511,"94","20140103","routine"
1515,"93","20161011","routine"
1515,"100","20160814","routine"
1515,"92","20160410","routine"
1515,"100","20150830","routine"
1515,"98","20140914","routine"
1515,"98","20140408","routine"
1516,"90","20161011","routine"
1516,"100","20160814","routine"
1516,"94","20160410","routine"
1516,"91","20150914","routine"
1516,"91","20150830","routine"
1516,"92","20150419","routine"
1516,"93","20141025","routine"
1516,"90","20140408","routine"
1517,"94","20161011","routine"
1517,"100","20160814","routine"
1517,"90","20160410","routine"
1517,"93","20150830","routine"
1517,"100","20150419","routine"
1517,"100","20140408","routine"
1520,"100","20150730","routine"
1520,"100","20140304","routine"
1526,"80","20160719","routine"
1526,"64","20150624","routine"
1526,"92","20140912","routine"
1527,"86","20150202","routine"
1527,"92","20140430","routine"
1529,"94","20150311","routine"
1529,"88","20140305","routine"
1532,"91","20160524","routine"
1532,"94","20150323","routine"
1532,"84","20140416","routine"
1534,"88","20161122","routine"
1534,"96","20150527","routine"
1534,"94","20140311","routine"
1542,"83","20150108","routine"
1544,"100","20161005","routine"
1544,"98","20160311","routine"
1544,"100","20141124","routine"
1544,"98","20140612","routine"
1549,"92","20161031","routine"
1549,"83","20160205","routine"
1549,"100","20150129","routine"
1549,"96","20140121","routine"
1555,"100","20160311","routine"
1555,"100","20150209","routine"
1564,"98","20160819","routine"
1564,"100","20150408","routine"
1564,"100","20140122","routine"
1565,"79","20160826","routine"
1565,"89","20150713","routine"
1565,"88","20141205","routine"
1566,"85","20160705","routine"
1566,"80","20160301","routine"
1566,"86","20150309","routine"
1566,"81","20140205","routine"
1567,"87","20160419","routine"
1567,"73","20141021","routine"
1568,"88","20160205","routine"
1568,"85","20150126","routine"
1568,"96","20140529","routine"
1571,"85","20160413","routine"
1571,"80","20140908","routine"
1579,"88","20160615","routine"
1579,"94","20150408","routine"
1579,"90","20140312","routine"
1582,"83","20160426","routine"
1582,"85","20141022","routine"
1582,"96","20140310","routine"
1584,"86","20160818","routine"
1584,"83","20150325","routine"
1584,"89","20140415","routine"
1594,"76","20160921","routine"
1594,"86","20150623","routine"
1595,"94","20160720","routine"
1595,"92","20150617","routine"
1595,"84","20140618","routine"
1596,"88","20151019","routine"
1596,"81","20150407","routine"
1596,"86","20140429","routine"
1598,"90","20160505","routine"
1598,"100","20150225","routine"
1598,"98","20140519","routine"
1607,"88","20160912","routine"
1607,"92","20151109","routine"
1607,"96","20140820","routine"
1607,"94","20140204","routine"
1608,"94","20161209","routine"
1608,"92","20160622","routine"
1608,"90","20150121","routine"
1608,"94","20140429","routine"
1609,"83","20160328","routine"
1609,"85","20150309","routine"
1609,"92","20140429","routine"
1613,"98","20150522","routine"
1613,"93","20140620","routine"
1614,"100","20161209","routine"
1614,"100","20150824","routine"
1614,"96","20140926","routine"
1615,"98","20160504","routine"
1615,"96","20140916","routine"
1615,"98","20140314","routine"
1617,"77","20160601","routine"
1617,"90","20140425","routine"
1619,"94","20160628","routine"
1619,"100","20140123","routine"
1626,"92","20161003","routine"
1626,"94","20150706","routine"
1626,"94","20140716","routine"
1626,"90","20140107","routine"
1631,"77","20160906","routine"
1631,"83","20160226","routine"
1631,"84","20140820","routine"
1631,"88","20140204","routine"
1632,"92","20160810","routine"
1632,"92","20160223","routine"
1632,"98","20150821","routine"
1632,"96","20140820","routine"
1632,"98","20140325","routine"
1635,"94","20150820","routine"
1635,"90","20140529","routine"
1636,"96","20140924","routine"
1641,"84","20160812","routine"
1641,"85","20160212","routine"
1641,"98","20141117","routine"
1641,"96","20140402","routine"
1649,"98","20161206","routine"
1649,"100","20150327","routine"
1649,"96","20140421","routine"
1652,"96","20150630","routine"
1652,"93","20140410","routine"
1664,"90","20161220","routine"
1664,"96","20160617","routine"
1664,"100","20150723","routine"
1664,"94","20140423","routine"
1668,"98","20150401","routine"
1668,"100","20140626","routine"
1671,"89","20151103","routine"
1671,"86","20150330","routine"
1671,"92","20140604","routine"
1672,"94","20140328","routine"
1673,"100","20150121","routine"
1674,"87","20161021","routine"
1674,"82","20160429","routine"
1674,"100","20150701","routine"
1674,"80","20140205","routine"
1677,"86","20140609","routine"
1685,"76","20161019","routine"
1685,"88","20160419","routine"
1685,"94","20150123","routine"
1685,"91","20140514","routine"
1687,"96","20160525","routine"
1687,"92","20150401","routine"
1692,"82","20160809","routine"
1692,"98","20140731","routine"
1692,"87","20140320","routine"
1699,"100","20150430","routine"
1700,"89","20161116","routine"
1700,"86","20140904","routine"
1700,"90","20140218","routine"
1702,"74","20150728","routine"
1702,"81","20140617","routine"
1703,"92","20161128","routine"
1703,"90","20160502","routine"
1703,"94","20140701","routine"
1703,"96","20140203","routine"
1710,"88","20160407","routine"
1710,"88","20150225","routine"
1710,"83","20140516","routine"
1712,"90","20151103","routine"
1712,"94","20141121","routine"
1712,"90","20140522","routine"
1712,"85","20140128","routine"
1724,"83","20161026","routine"
1724,"86","20160309","routine"
1724,"87","20140505","routine"
1726,"91","20160728","routine"
1726,"100","20150723","routine"
1726,"98","20140624","routine"
1727,"88","20160715","routine"
1727,"90","20160201","routine"
1727,"86","20140611","routine"
1734,"82","20160311","routine"
1734,"86","20150406","routine"
1734,"94","20140616","routine"
1741,"92","20160520","routine"
1741,"84","20150223","routine"
1741,"85","20140521","routine"
1742,"86","20150630","routine"
1747,"79","20160922","routine"
1747,"78","20160413","routine"
1747,"77","20150602","routine"
1747,"88","20141204","routine"
1747,"90","20140325","routine"
1753,"88","20160607","routine"
1753,"88","20150112","routine"
1753,"90","20140304","routine"
1754,"86","20161202","routine"
1754,"78","20160624","routine"
1754,"84","20150504","routine"
1754,"85","20140324","routine"
1757,"79","20160804","routine"
1757,"76","20160204","routine"
1757,"77","20151222","routine"
1757,"73","20141210","routine"
1757,"92","20140424","routine"
1764,"93","20160531","routine"
1764,"94","20140306","routine"
1768,"87","20160705","routine"
1768,"83","20151120","routine"
1768,"92","20141114","routine"
1768,"98","20140307","routine"
1777,"81","20150330","routine"
1777,"92","20140325","routine"
1778,"94","20160906","routine"
1778,"94","20140505","routine"
1784,"90","20150113","routine"
1784,"96","20140319","routine"
1788,"87","20150909","routine"
1788,"81","20150126","routine"
1791,"86","20160512","routine"
1791,"94","20141110","routine"
1791,"94","20140314","routine"
1792,"90","20160603","routine"
1792,"96","20151106","routine"
1792,"98","20140416","routine"
1796,"81","20161005","routine"
1796,"82","20150721","routine"
1796,"77","20140708","routine"
1796,"92","20140114","routine"
1797,"90","20160705","routine"
1797,"85","20160113","routine"
1797,"70","20150422","routine"
1798,"98","20160818","routine"
1798,"94","20141104","routine"
1798,"98","20140224","routine"
1800,"82","20160809","routine"
1800,"92","20151007","routine"
1800,"92","20140516","routine"
1810,"90","20151124","routine"
1810,"94","20141016","routine"
1810,"90","20140318","routine"
1811,"94","20161207","routine"
1811,"98","20160614","routine"
1811,"96","20151210","routine"
1811,"96","20140819","routine"
1811,"98","20140318","routine"
1813,"85","20160727","routine"
1813,"100","20150227","routine"
1813,"96","20140528","routine"
1815,"75","20160729","routine"
1815,"96","20140625","routine"
1815,"96","20140124","routine"
1823,"90","20160901","routine"
1823,"90","20150625","routine"
1823,"90","20150619","routine"
1823,"96","20140505","routine"
1829,"92","20160516","routine"
1829,"90","20140902","routine"
1830,"86","20160425","routine"
1830,"84","20150423","routine"
1830,"81","20140604","routine"
1831,"91","20160826","routine"
1831,"100","20140808","routine"
1831,"81","20140219","routine"
1832,"78","20150819","routine"
1832,"83","20140826","routine"
1832,"77","20140114","routine"
1833,"78","20160413","routine"
1833,"68","20150128","routine"
1833,"69","20140626","routine"
1833,"65","20140206","routine"
1836,"81","20160502","routine"
1836,"80","20150303","routine"
1836,"89","20140625","routine"
1837,"85","20160722","routine"
1837,"88","20140731","routine"
1837,"83","20140122","routine"
1843,"75","20160823","routine"
1843,"57","20160216","routine"
1843,"60","20150121","routine"
1843,"75","20140108","routine"
1844,"92","20160520","routine"
1844,"90","20150105","routine"
1850,"80","20160822","routine"
1850,"73","20150803","routine"
1850,"84","20140627","routine"
1852,"92","20160523","routine"
1852,"88","20141106","routine"
1852,"98","20140220","routine"
1854,"100","20151124","routine"
1854,"86","20141006","routine"
1854,"85","20140304","routine"
1856,"85","20160829","routine"
1856,"83","20150729","routine"
1856,"89","20140604","routine"
1865,"91","20160804","routine"
1865,"96","20160310","routine"
1865,"96","20150406","routine"
1865,"98","20140319","routine"
1866,"92","20151120","routine"
1866,"90","20140911","routine"
1866,"94","20140226","routine"
1867,"94","20160412","routine"
1867,"89","20140819","routine"
1867,"94","20140210","routine"
1870,"80","20160707","routine"
1870,"94","20140729","routine"
1870,"80","20140114","routine"
1880,"84","20160325","routine"
1880,"89","20140410","routine"
1882,"89","20160422","routine"
1882,"100","20150427","routine"
1882,"93","20141023","routine"
1882,"94","20140416","routine"
1894,"94","20160518","routine"
1894,"96","20140425","routine"
1896,"90","20160830","routine"
1896,"85","20150819","routine"
1896,"90","20141125","routine"
1896,"90","20140528","routine"
1896,"100","20140211","routine"
1900,"92","20141002","routine"
1900,"100","20140115","routine"
1903,"86","20160308","routine"
1903,"96","20140419","routine"
1912,"80","20160829","routine"
1912,"86","20160222","routine"
1912,"57","20141229","routine"
1912,"87","20140514","routine"
1921,"85","20160606","routine"
1921,"82","20140813","routine"
1921,"89","20140310","routine"
1922,"86","20161012","routine"
1922,"86","20160225","routine"
1922,"92","20140815","routine"
1922,"92","20140204","routine"
1926,"86","20161012","routine"
1926,"82","20160203","routine"
1926,"92","20140218","routine"
1927,"96","20150608","routine"
1927,"100","20140514","routine"
1930,"83","20161019","routine"
1930,"84","20160427","routine"
1930,"76","20140416","routine"
1931,"86","20150826","routine"
1931,"86","20140402","routine"
1932,"87","20160601","routine"
1932,"100","20150206","routine"
1932,"90","20140114","routine"
1936,"90","20160525","routine"
1936,"94","20150429","routine"
1936,"92","20140919","routine"
