entry_date;transaction_time;customer_id;age_code;residence_area;product_subclass;product_id;amount;asset;sales_price
2016-12-26;2001-01-13 00:00:00;00186339  ;E ;E ;110102;4712031000565;1;31;39
2016-12-26;2001-01-13 00:00:00;00131353  ;D ;F ;530301;4710186065019;1;87;109
2016-12-26;2001-01-13 00:00:00;00263085  ;G ;E ;130308;4710191030002;3;108;138
2016-12-26;2001-01-13 00:00:00;01660203  ;D ;G ;130206;20557003     ;1;84;99
2016-12-26;2001-01-13 00:00:00;01604061  ;B ;D ;510201;4712566065534;1;210;299
2016-12-26;2001-01-13 00:00:00;01174472  ;D ;C ;530104;4710120001653;2;150;198
2016-12-26;2001-01-13 00:00:00;00201964  ;C ;G ;530101;4710049001567;1;43;56
2016-12-26;2001-01-13 00:00:00;00158626  ;I ;F ;530302;4710363502009;1;31;35
2016-12-26;2001-01-13 00:00:00;00695671  ;F ;F ;530404;4713089003102;1;145;158
2016-12-26;2001-01-13 00:00:00;00219716  ;H ;F ;500201;4710291138134;4;380;420
2016-12-26;2001-01-13 00:00:00;00913386  ;F ;E ;110815;4712031000374;1;69;68
2016-12-26;2001-01-13 00:00:00;01186031  ;C ;E ;100513;4710095987402;1;85;81
2016-12-26;2001-01-13 00:00:00;01436365  ;C ;F ;530211;4710731041802;1;79;115
2016-12-26;2001-01-13 00:00:00;00990479  ;D ;D ;501002;20550677     ;1;150;210
2016-12-26;2001-01-13 00:00:00;01160802  ;F ;C ;130106;4710583110015;1;18;22
2016-12-26;2001-01-13 00:00:00;00339568  ;C ;E ;560104;4710049001000;1;90;130
2016-12-26;2001-01-12 00:00:00;00195058  ;E ;E ;530105;8411732105413;1;47;59
2016-12-26;2001-01-12 00:00:00;00445924  ;E ;C ;110136;4710008241171;1;25;32
2016-12-26;2001-01-12 00:00:00;01625202  ;K ;B ;500305;4716829880995;1;20;29
2016-12-26;2001-01-13 00:00:00;01306040  ;G ;D ;120204;4710395886344;1;140;175
2016-12-26;2001-01-13 00:00:00;00890953  ;G ;D ;100202;4710126001244;2;40;48
2016-12-26;2001-01-13 00:00:00;00154499  ;E ;E ;520137;8003734010330;1;145;219
2016-12-26;2001-01-13 00:00:00;01172102  ;D ;E ;110411;4710085120628;1;20;28
2016-12-26;2001-01-12 00:00:00;02014524  ;C ;E ;130204;4710063312212;1;112;117
2016-12-26;2001-01-12 00:00:00;00115810  ;E ;B ;760221;0733879211030;2;132;192
2016-12-26;2001-01-12 00:00:00;01462784  ;D ;F ;110112;4718426020064;1;56;68
2016-12-26;2001-01-16 00:00:00;01809404  ;E ;F ;530302;4710363502009;2;62;66
2016-12-26;2001-01-13 00:00:00;01211665  ;D ;C ;100402;4711219600504;1;45;59
2016-12-26;2001-01-13 00:00:00;01404654  ;E ;E ;530110;4710168503201;1;150;199
2016-12-26;2001-01-13 00:00:00;00897150  ;H ;E ;500102;4718433614737;1;42;63
2016-12-26;2001-01-13 00:00:00;00920162  ;G ;F ;530406;4710094012686;1;117;139
2016-12-26;2001-01-13 00:00:00;01491746  ;G ;E ;120103;4710030346110;2;32;24
2016-12-26;2001-01-12 00:00:00;02032207  ;D ;F ;130206;4711080010112;1;34;38
2016-12-26;2001-01-12 00:00:00;00861021  ;I ;E ;530303;4711564801656;1;52;69
2016-12-26;2001-01-16 00:00:00;01583663  ;D ;F ;520401;2230131000268;1;51;74
2016-12-26;2001-01-12 00:00:00;01767032  ;F ;E ;300602;4719860710238;1;45;69
2016-12-26;2001-01-12 00:00:00;01858136  ;G ;E ;300104;4714995001657;1;22;32
2016-12-26;2001-01-12 00:00:00;00502573  ;G ;E ;110117;4711001917018;1;90;98
2016-12-26;2001-01-12 00:00:00;00192538  ;D ;F ;120102;4710011408011;2;50;64
2016-12-26;2001-01-12 00:00:00;00194631  ;C ;F ;530205;4710731012178;1;80;94
2016-12-26;2001-01-12 00:00:00;00047654  ;G ;E ;100102;4711108170941;1;95;119
2016-12-26;2001-01-12 00:00:00;01805550  ;G ;F ;100204;4710126001138;1;64;78
2016-12-26;2001-01-12 00:00:00;00697170  ;D ;H ;500307;4711049230025;1;85;97
2016-12-26;2001-01-12 00:00:00;01481518  ;C ;E ;100418;4711967251539;1;123;169
2016-12-26;2001-01-12 00:00:00;00302135  ;I ;E ;760518;4713045015156;1;45;65
2016-12-26;2001-01-12 00:00:00;01625660  ;E ;F ;100311;4710022102793;1;69;85
2016-12-26;2001-01-12 00:00:00;00046145  ;D ;E ;120107;4710151200148;1;92;109
2016-12-26;2001-01-12 00:00:00;00192538  ;D ;F ;100308;4710057620071;1;100;120
2016-12-26;2001-01-12 00:00:00;00834452  ;F ;E ;100507;4710626065616;1;30;42
2016-12-26;2001-01-16 00:00:00;01860696  ;J ;F ;110401;0079763251158;1;69;86
2016-12-26;2001-01-12 00:00:00;00038782  ;D ;E ;520414;4714043010624;1;30;45
2016-12-26;2001-01-12 00:00:00;01767032  ;F ;E ;110401;4710088410733;1;44;55
2016-12-26;2001-01-12 00:00:00;00190695  ;G ;E ;100205;8801019931536;1;47;55
2016-12-26;2001-01-12 00:00:00;01963847  ;F ;F ;130103;4710088436498;1;15;18
2016-12-26;2001-01-12 00:00:00;01805550  ;G ;F ;530110;4710186020193;1;119;113
2016-12-26;2001-01-12 00:00:00;01605662  ;G ;C ;100401;9415007603160;1;385;425
2016-12-26;2001-01-12 00:00:00;01607635  ;B ;F ;560402;4710498123810;1;552;595
2016-12-26;2001-01-12 00:00:00;01607239  ;D ;C ;100424;4710088451392;2;160;188
2016-12-26;2001-01-12 00:00:00;01664140  ;C ;F ;110207;4711408000245;2;46;62
2016-12-26;2001-01-12 00:00:00;00842419  ;C ;G ;470103;4710333101805;1;321;405
2016-12-26;2001-01-12 00:00:00;02121871  ;E ;E ;110117;4710046035169;1;61;79
2016-12-26;2001-01-12 00:00:00;01520118  ;E ;E ;100205;4710283170111;1;59;70
2016-12-26;2001-01-12 00:00:00;01824209  ;A ;E ;130204;4710088434678;1;21;25
2016-12-26;2001-01-12 00:00:00;01581713  ;E ;D ;110805;4710110855129;1;53;54
2016-12-26;2001-01-12 00:00:00;00939805  ;H ;B ;100301;0031200441058;1;106;118
2016-12-26;2001-01-16 00:00:00;01845983  ;K ;H ;130401;4710585930666;1;56;62
2016-12-26;2001-01-12 00:00:00;02082882  ;C ;C ;120107;4716759020133;1;81;89
2016-12-26;2001-01-12 00:00:00;01471243  ;C ;E ;110411;4710008216834;1;27;33
2016-12-26;2001-01-12 00:00:00;02156361  ;C ;C ;110401;4710088410382;1;44;55
2016-12-26;2001-01-12 00:00:00;01998214  ;F ;B ;100108;4710675001054;1;120;150
2016-12-26;2001-01-12 00:00:00;01880557  ;E ;E ;100401;4710043355147;1;216;239
2016-12-26;2001-01-11 00:00:00;01669930  ;E ;G ;100314;4710467221523;1;47;55
2016-12-26;2001-01-16 00:00:00;01583663  ;D ;F ;530205;4710314413309;1;75;99
2016-12-26;2001-01-12 00:00:00;01529128  ;E ;C ;110117;4711001104104;1;47;58
2016-12-26;2001-01-12 00:00:00;01520118  ;E ;E ;760702;0733879211504;1;55;80
2016-12-26;2001-01-12 00:00:00;01879285  ;B ;E ;530601;4710314226480;1;128;149
2016-12-26;2001-01-11 00:00:00;02100623  ;C ;D ;520414;4712057000297;1;20;32
2016-12-26;2001-01-11 00:00:00;02157191  ;E ;F ;560204;4710032501791;1;68;62
2016-12-26;2001-01-11 00:00:00;01603309  ;D ;B ;520469;4711713080291;2;26;38
2016-12-26;2001-01-11 00:00:00;01326253  ;E ;C ;130309;4710191000012;2;56;70
2016-12-26;2001-01-12 00:00:00;01875645  ;E ;E ;320203;4710644306623;1;57;89
2016-12-26;2001-01-12 00:00:00;00950527  ;F ;F ;110119;4711258007371;1;131;155
2016-12-26;2001-01-12 00:00:00;02054629  ;G ;C ;100432;4710960918081;1;147;245
2016-12-26;2001-01-12 00:00:00;01960792  ;C ;F ;130102;4710105002019;3;42;43
2016-12-26;2001-01-12 00:00:00;01882353  ;C ;D ;100323;4711300985510;1;40;52
2016-12-26;2001-01-11 00:00:00;01741902  ;K ;H ;500306;4711486340066;1;18;28
2016-12-26;2001-01-11 00:00:00;01326253  ;E ;C ;100401;9415007601432;1;383;425
2016-12-26;2001-01-11 00:00:00;01326253  ;E ;C ;110702;8850883003887;1;22;29
2016-12-26;2001-01-16 00:00:00;01696288  ;D ;D ;130206;20557003     ;1;84;99
2016-12-26;2001-01-12 00:00:00;01761382  ;C ;D ;321301;4710431356862;1;71;99
2016-12-26;2001-01-11 00:00:00;02168951  ;D ;E ;120103;4710011432825;1;26;33
2016-12-26;2001-01-11 00:00:00;01421415  ;K ;G ;530505;4710363522908;1;183;209
2016-12-26;2001-01-11 00:00:00;01257168  ;E ;F ;300115;20522292     ;1;34;48
2016-12-26;2001-01-11 00:00:00;01062489  ;B ;G ;130106;4710189851268;1;5;5
2016-12-26;2001-01-11 00:00:00;02072319  ;E ;E ;130206;4710105010724;1;57;69
2016-12-26;2001-01-16 00:00:00;01394559  ;E ;F ;500201;4712425010712;1;121;99
2016-12-26;2001-01-16 00:00:00;01485189  ;C ;E ;120103;4710011406123;1;23;29
2016-12-26;2001-01-11 00:00:00;02168951  ;D ;E ;100203;4711681000048;1;15;20
2016-12-26;2001-01-11 00:00:00;02046846  ;D ;E ;130101;20412074     ;3;165;186
2016-12-26;2001-01-11 00:00:00;01062489  ;B ;G ;530227;0019200021210;1;145;169
2016-12-26;2001-01-11 00:00:00;01062489  ;B ;G ;130206;4710105010687;1;57;70
2016-12-26;2001-01-11 00:00:00;02025612  ;C ;A ;500203;4710104106107;1;82;90
2016-12-26;2001-01-11 00:00:00;01824681  ;E ;F ;500903;4712076005136;1;180;299
2016-12-26;2001-01-16 00:00:00;00928724  ;E ;E ;130111;4892218000295;1;46;60
2016-12-26;2001-01-12 00:00:00;02067056  ;J ;C ;110405;4712789000114;1;36;46
2016-12-26;2001-01-11 00:00:00;02005959  ;B ;F ;560336;4712650840351;1;32;45
2016-12-26;2001-01-11 00:00:00;00433594  ;E ;E ;100314;4711763001017;1;23;32
2016-12-26;2001-01-11 00:00:00;00051057  ;I ;F ;100324;4713754987614;1;45;59
2016-12-26;2001-01-11 00:00:00;01753394  ;E ;E ;100216;0089782019059;1;21;28
2016-12-26;2001-01-11 00:00:00;01692839  ;D ;B ;530302;4710363502009;1;31;35
2016-12-26;2001-01-11 00:00:00;01466362  ;D ;B ;470103;4710333157802;1;107;135
2016-12-26;2001-01-11 00:00:00;01976700  ;D ;H ;501104;4713645080127;1;88;119
2016-12-26;2001-01-11 00:00:00;02131412  ;C ;F ;110715;8850987101021;2;12;14
2016-12-26;2001-01-11 00:00:00;01466362  ;D ;B ;761101;4715006140051;2;44;58
2016-12-26;2001-01-11 00:00:00;01780338  ;D ;E ;110507;4710172020015;2;38;44
2016-12-26;2001-01-11 00:00:00;02101231  ;G ;F ;100507;4710626065616;1;30;42
2016-12-26;2001-01-11 00:00:00;01911732  ;G ;E ;110106;4711271000472;1;42;50
2016-12-26;2001-01-11 00:00:00;01459302  ;D ;E ;760518;2100228000030;1;45;65
2016-12-26;2001-01-16 00:00:00;01700282  ;G ;C ;110507;4710010050068;3;57;72
2016-12-26;2001-01-11 00:00:00;01062489  ;B ;G ;100414;8888240000095;3;345;444
2016-12-26;2001-01-11 00:00:00;00188357  ;E ;E ;731201;4714072300369;1;85;119
2016-12-26;2001-01-11 00:00:00;01656022  ;E ;E ;110112;4710043555011;1;84;122
2016-12-26;2001-01-11 00:00:00;01949919  ;E ;F ;730303;4714903080613;3;2199;2697
2016-12-26;2001-01-11 00:00:00;02068718  ;H ;E ;500103;2250271000218;1;20;30
2016-12-26;2001-01-11 00:00:00;01355918  ;J ;A ;100505;4710018004605;2;70;76
2016-12-26;2001-01-11 00:00:00;01517033  ;F ;B ;100311;4710140601505;1;85;99
2016-12-26;2001-01-16 00:00:00;02066967  ;F ;F ;761101;4715006140112;1;75;99
2016-12-26;2001-01-10 00:00:00;00242936  ;E ;E ;110407;4710158880107;2;64;84
2016-12-26;2001-01-10 00:00:00;00101981  ;F ;E ;500101;2250271001062;1;41;58
2016-12-26;2001-01-10 00:00:00;02106281  ;B ;E ;100103;4934567920890;1;80;99
2016-12-26;2001-01-10 00:00:00;01691740  ;B ;F ;500205;4712425021053;1;98;125
2016-12-26;2001-01-10 00:00:00;02073637  ;D ;E ;110518;4711663666675;1;127;165
2016-12-26;2001-01-10 00:00:00;02145655  ;B ;F ;100401;4710043001211;1;432;412
2016-12-26;2001-01-10 00:00:00;01279368  ;E ;F ;530401;4710038805251;1;214;184
2016-12-26;2001-01-10 00:00:00;01846904  ;K ;H ;711502;20570101     ;1;1571;1588
2016-12-26;2001-01-10 00:00:00;01364156  ;G ;B ;100407;4712067898884;1;30;42
2016-12-26;2001-01-10 00:00:00;00920308  ;G ;F ;110207;4710943100410;1;12;15
2016-12-26;2001-01-10 00:00:00;01781823  ;D ;F ;100312;4710543310059;1;14;18
2016-12-26;2001-01-10 00:00:00;02079110  ;C ;F ;100605;4710839000527;1;71;85
2016-12-26;2001-01-10 00:00:00;01991932  ;E ;F ;730313;4713792991581;1;260;249
2016-12-26;2001-01-10 00:00:00;02163352  ;D ;E ;530101;4902430493000;2;250;318
2016-12-26;2001-01-16 00:00:00;01592313  ;E ;A ;100401;4710498990085;1;413;462
2016-12-26;2001-01-10 00:00:00;00446037  ;B ;E ;100112;4901088521806;1;21;29
2016-12-26;2001-01-10 00:00:00;01626360  ;D ;F ;110401;4710249002012;1;44;52
2016-12-26;2001-01-10 00:00:00;00095907  ;D ;E ;100205;4710467221226;1;46;62
2016-12-26;2001-01-10 00:00:00;01398847  ;F ;F ;100113;4710938237220;1;13;19
2016-12-26;2001-01-10 00:00:00;01695960  ;C ;B ;130204;4710088432346;1;78;84
2016-12-26;2001-01-10 00:00:00;01713466  ;J ;F ;100508;4710421090059;10;120;181
2016-12-26;2001-01-10 00:00:00;02121468  ;D ;F ;100510;4710105080420;1;53;72
2016-12-26;2001-01-16 00:00:00;01561432  ;C ;E ;590311;4711916161100;1;26;33
2016-12-26;2001-01-10 00:00:00;01713466  ;J ;F ;530403;0056100412861;1;328;379
2016-12-26;2001-01-10 00:00:00;00448932  ;A ;E ;100312;4710543310066;1;14;18
2016-12-26;2001-01-10 00:00:00;01507126  ;D ;F ;100107;4710035350105;1;217;271
2016-12-26;2001-01-10 00:00:00;01585933  ;D ;F ;761101;4715006140075;2;74;98
2016-12-26;2001-01-10 00:00:00;01351415  ;C ;F ;520502;4710017013042;1;21;31
2016-12-26;2001-01-10 00:00:00;01626438  ;C ;G ;110411;4710088415387;1;19;24
2016-12-26;2001-01-10 00:00:00;01731569  ;E ;E ;500103;20451066     ;1;47;65
2016-12-26;2001-01-16 00:00:00;01446142  ;E ;E ;110107;4710063011030;1;43;55
2016-12-26;2001-01-10 00:00:00;00942393  ;H ;E ;110107;4710008111146;2;98;116
2016-12-26;2001-01-10 00:00:00;01408331  ;C ;F ;731302;4713915520636;2;20;26
2016-12-26;2001-01-10 00:00:00;01331592  ;E ;F ;110407;4710158880435;1;14;18
2016-12-26;2001-01-10 00:00:00;01853322  ;E ;E ;500208;4712425010569;1;55;59
2016-12-26;2001-01-10 00:00:00;01641912  ;B ;E ;120105;4719090105002;1;28;39
2016-12-26;2001-01-09 00:00:00;00696142  ;G ;F ;110117;4710685440362;1;43;52
2016-12-26;2001-01-10 00:00:00;01674767  ;H ;E ;100305;4712763100151;1;33;42
2016-12-26;2001-01-10 00:00:00;01846706  ;K ;H ;500305;2250028000218;2;44;67
2016-12-26;2001-01-10 00:00:00;01912531  ;H ;E ;110118;4710046055167;2;48;56
2016-12-26;2001-01-10 00:00:00;01768121  ;D ;E ;560201;4901301011732;1;307;379
2016-12-26;2001-01-10 00:00:00;01990454  ;E ;G ;130315;4710452110115;1;35;42
2016-12-26;2001-01-09 00:00:00;02112589  ;I ;E ;500555;0051111060018;1;43;60
2016-12-26;2001-01-09 00:00:00;00928144  ;B ;E ;100205;4956043788688;2;48;64
2016-12-26;2001-01-09 00:00:00;01194814  ;I ;C ;120108;4710088446213;2;218;245
2016-12-26;2001-01-10 00:00:00;02134796  ;B ;D ;100205;4956043788695;1;24;32
2016-12-26;2001-01-10 00:00:00;02158457  ;A ;F ;300115;20566395     ;2;12;18
2016-12-26;2001-01-10 00:00:00;01888805  ;H ;F ;300614;4719860717510;1;50;79
2016-12-26;2001-01-10 00:00:00;02147925  ;E ;H ;120203;4711634002747;1;92;125
2016-12-26;2001-01-09 00:00:00;00000000  ;D ;G ;560403;4710498124152;1;137;155
2016-12-26;2001-01-09 00:00:00;01813739  ;B ;G ;100309;4710740600151;1;82;95
2016-12-26;2001-01-09 00:00:00;01679717  ;A ;C ;100307;4710159010107;1;63;79
2016-12-26;2001-01-09 00:00:00;02128955  ;E ;E ;560316;4711616066835;2;54;76
2016-12-26;2001-01-11 00:00:00;01921311  ;C ;F ;560322;4716357203211;1;166;229
2016-12-26;2001-01-10 00:00:00;01791129  ;F ;F ;760583;4712552008606;4;240;340
2016-12-26;2001-01-09 00:00:00;02023939  ;A ;H ;110404;0079763251134;1;69;82
2016-12-26;2001-01-09 00:00:00;01693126  ;E ;G ;110217;4710892632017;1;185;199
2016-12-26;2001-01-09 00:00:00;01475463  ;F ;D ;500804;93457545     ;2;38;48
2016-12-26;2001-01-09 00:00:00;01482430  ;D ;E ;130110;4710105040516;1;95;115
2016-12-26;2001-01-09 00:00:00;01533057  ;D ;E ;100205;4710176011040;1;14;18
2016-12-26;2001-01-16 00:00:00;01621372  ;D ;E ;110217;4719090900065;1;150;158
2016-12-26;2001-01-09 00:00:00;01846072  ;K ;H ;120105;4719090105002;1;28;37
2016-12-26;2001-01-09 00:00:00;00980579  ;F ;E ;760917;4714082710035;1;120;149
2016-12-26;2001-01-09 00:00:00;00258067  ;E ;E ;120103;4710011406123;1;23;24
2016-12-26;2001-01-09 00:00:00;00117364  ;H ;E ;560204;4710054380619;3;399;288
2016-12-26;2001-01-09 00:00:00;00952934  ;C ;E ;120115;4710176040316;2;400;378
2016-12-26;2001-01-09 00:00:00;01709254  ;C ;F ;760205;4713045653563;1;51;71
2016-12-26;2001-01-09 00:00:00;01709254  ;C ;F ;110411;4710085172702;1;23;28
2016-12-26;2001-01-09 00:00:00;01657982  ;D ;E ;130208;4710088432476;2;22;25
2016-12-26;2001-01-09 00:00:00;01603101  ;D ;F ;760115;20529116     ;3;66;90
2016-12-26;2001-01-09 00:00:00;00924641  ;C ;E ;100312;4710022237501;1;13;18
2016-12-26;2001-01-09 00:00:00;01891935  ;B ;F ;110507;4710010030039;1;31;38
2016-12-26;2001-01-09 00:00:00;01515749  ;D ;F ;760587;2100228000177;1;64;88
2016-12-26;2001-01-08 00:00:00;01438536  ;E ;D ;530116;4710530912013;1;70;89
2016-12-26;2001-01-08 00:00:00;01438536  ;E ;D ;530401;4710038850022;1;184;249
2016-12-26;2001-01-08 00:00:00;01420050  ;E ;E ;500201;4710114128038;1;158;169
2016-12-26;2001-01-09 00:00:00;01988574  ;C ;E ;100505;4710018004605;2;70;76
2016-12-26;2001-01-09 00:00:00;01848946  ;H ;F ;100301;4710362020023;3;90;117
2016-12-26;2001-01-09 00:00:00;01618723  ;C ;F ;711901;20525156     ;1;471;599
2016-12-26;2001-01-09 00:00:00;01849332  ;F ;G ;130204;4710105015132;1;111;115
2016-12-26;2001-01-09 00:00:00;01524000  ;C ;G ;100432;4711985005114;1;28;33
2016-12-26;2001-01-08 00:00:00;00841771  ;E ;E ;320501;20558130     ;2;472;616
2016-12-26;2001-01-08 00:00:00;01652451  ;B ;E ;715911;4902520162847;1;114;129
2016-12-26;2001-01-16 00:00:00;01504156  ;D ;E ;500542;0051131763364;1;65;58
2016-12-26;2001-01-09 00:00:00;02098111  ;C ;C ;110811;4710626110156;1;62;75
2016-12-26;2001-01-09 00:00:00;01747270  ;C ;H ;100414;4711269680716;1;105;132
2016-12-26;2001-01-09 00:00:00;02047935  ;A ;E ;120109;4712453001072;1;22;30
2016-12-26;2001-01-09 00:00:00;01462609  ;C ;E ;100102;4714686400394;1;73;95
2016-12-26;2001-01-08 00:00:00;00205689  ;D ;F ;130101;20246013     ;1;88;98
2016-12-26;2001-01-08 00:00:00;02095882  ;F ;H ;711702;20570125     ;1;904;990
2016-12-26;2001-01-08 00:00:00;01686821  ;B ;G ;110603;9556001589101;1;21;28
2016-12-26;2001-01-16 00:00:00;00880923  ;E ;E ;100323;4902210320694;1;49;65
2016-12-26;2001-01-08 00:00:00;02049328  ;B ;E ;560204;4710054380619;3;309;288
2016-12-26;2001-01-08 00:00:00;01503241  ;D ;E ;110203;4710475004170;1;37;50
2016-12-26;2001-01-08 00:00:00;00040181  ;G ;E ;500101;2250271000393;1;71;99
2016-12-26;2001-01-08 00:00:00;02170268  ;B ;G ;110401;4710088410139;1;48;54
2016-12-26;2001-01-08 00:00:00;00198127  ;C ;E ;320308;4719174999732;2;220;258
2016-12-26;2001-01-08 00:00:00;00442992  ;E ;E ;120106;4710321861186;1;22;25
2016-12-26;2001-01-08 00:00:00;02170268  ;B ;G ;530101;4710036024043;1;251;279
2016-12-26;2001-01-09 00:00:00;01766288  ;D ;E ;500303;4710367842002;1;21;29
2016-12-26;2001-01-08 00:00:00;01714883  ;D ;E ;530404;4710363340007;1;80;100
2016-12-26;2001-01-08 00:00:00;01398816  ;C ;E ;130106;4710189851275;2;8;10
2016-12-26;2001-01-08 00:00:00;01617153  ;J ;F ;110207;4711408000252;1;23;31
2016-12-26;2001-01-08 00:00:00;01836493  ;G ;F ;530120;0037000304197;1;69;99
2016-12-26;2001-01-08 00:00:00;00639453  ;C ;E ;120103;4710011401128;1;22;24
2016-12-26;2001-01-08 00:00:00;00900195  ;K ;F ;760579;20532413     ;2;24;38
2016-12-26;2001-01-08 00:00:00;00048491  ;B ;F ;120107;4716759020133;1;81;89
2016-12-26;2001-01-08 00:00:00;02068787  ;H ;B ;100102;4713139000242;1;151;189
2016-12-26;2001-01-08 00:00:00;00974561  ;F ;F ;110404;4710175566374;2;202;180
2016-12-26;2001-01-08 00:00:00;01278163  ;H ;F ;130204;4710105015125;1;77;88
2016-12-26;2001-01-08 00:00:00;00762045  ;E ;H ;100504;4710063442186;2;200;238
2016-12-26;2001-01-08 00:00:00;00689281  ;J ;E ;560204;4710054380619;3;309;288
2016-12-26;2001-01-08 00:00:00;01929713  ;B ;E ;100515;4710154059811;1;59;69
2016-12-26;2001-01-08 00:00:00;01615661  ;E ;E ;120110;4711926725651;1;33;41
2016-12-26;2001-01-16 00:00:00;00785952  ;E ;C ;130201;20525187     ;1;66;79
2016-12-26;2001-01-08 00:00:00;01916751  ;D ;G ;110217;4719090900065;3;450;474
2016-12-26;2001-01-08 00:00:00;02102276  ;E ;G ;560517;0082228266017;1;137;199
2016-12-26;2001-01-08 00:00:00;01971156  ;B ;E ;120103;4710030346097;1;15;19
2016-12-26;2001-01-08 00:00:00;00235587  ;G ;E ;300305;4901601791310;1;48;75
2016-12-26;2001-01-08 00:00:00;01545227  ;D ;F ;520144;4717673038167;1;125;179
2016-12-26;2001-01-08 00:00:00;01161755  ;J ;E ;130203;4710105051062;1;14;18
2016-12-26;2001-01-08 00:00:00;01735673  ;C ;F ;540617;20542030     ;1;80;112
2016-12-26;2001-01-08 00:00:00;01856477  ;B ;G ;500201;4710114128038;1;158;169
2016-12-26;2001-01-08 00:00:00;02083209  ;C ;C ;500301;4712076000575;1;49;66
2016-12-26;2001-01-08 00:00:00;01848601  ;K ;H ;130205;4710105045207;1;28;34
2016-12-26;2001-01-08 00:00:00;01592665  ;E ;C ;100210;0029000070295;4;208;248
2016-12-26;2001-01-08 00:00:00;01254532  ;D ;E ;120107;4716759020140;1;81;89
2016-12-26;2001-01-08 00:00:00;00304245  ;H ;F ;520201;4711713030548;1;40;58
2016-12-26;2001-01-07 00:00:00;00075091  ;D ;E ;530302;4710303224558;3;552;705
2016-12-26;2001-01-16 00:00:00;01476644  ;E ;E ;100413;4712067898853;1;46;65
2016-12-26;2001-01-08 00:00:00;01882353  ;C ;D ;530112;4710094020575;1;51;66
2016-12-26;2001-01-08 00:00:00;01015867  ;K ;G ;540209;20510749     ;1;15;19
2016-12-26;2001-01-08 00:00:00;01735673  ;C ;F ;570311;4716114009582;2;320;476
2016-12-26;2001-01-08 00:00:00;00900195  ;K ;F ;100212;8801062161881;2;72;98
2016-12-26;2001-01-08 00:00:00;01358766  ;E ;F ;110306;4903307431880;1;228;295
2016-12-26;2001-01-07 00:00:00;00570565  ;C ;H ;110401;4710249001992;1;44;55
2016-12-26;2001-01-07 00:00:00;01357509  ;D ;E ;760135;4714082270041;1;65;89
2016-12-26;2001-01-16 00:00:00;01402858  ;J ;E ;110117;4710012111019;1;55;65
2016-12-26;2001-01-08 00:00:00;01927856  ;C ;F ;130106;4710189851282;1;4;5
2016-12-26;2001-01-08 00:00:00;01762402  ;C ;E ;560204;4710054380619;3;309;288
2016-12-26;2001-01-08 00:00:00;01299878  ;F ;E ;110118;4710046055167;1;24;30
2016-12-26;2001-01-08 00:00:00;01211184  ;C ;E ;530407;4710492321038;2;52;60
2016-12-26;2001-01-07 00:00:00;01023510  ;C ;F ;130201;4710105010144;1;37;45
2016-12-26;2001-01-07 00:00:00;00705707  ;E ;F ;100418;4710094022036;1;75;89
2016-12-26;2001-01-07 00:00:00;00112857  ;F ;E ;530126;4711084213304;1;24;33
2016-12-26;2001-01-08 00:00:00;00267960  ;F ;E ;100207;4710047502066;1;7;9
2016-12-26;2001-01-08 00:00:00;01833935  ;B ;E ;110810;4710626111450;1;61;81
2016-12-26;2001-01-07 00:00:00;00948364  ;I ;E ;530209;4714058833195;2;166;178
2016-12-26;2001-01-07 00:00:00;01177619  ;C ;F ;110136;8850058000598;1;52;69
