"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"PR0007975","CANYON COUNTRY LITTLE LEAGUE","16066 SIERRA HWY ","CANYON COUNTRY","CA","91351","34.4585867809","-118.4162454855",""
"PR0008011","FRONT CONCESSION","8630 GARFIELD AVE EAST","SOUTH GATE","CA","90280","33.9525317255","-118.1639946893",""
"PR0008065","CIAO BELLA-STARBUCKS","3400 RIVERSIDE DR ","BURBANK","CA","91522","34.1519901325","-118.3363659453",""
"PR0008104","BAR 26","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0008157","VONS STORE #2262-STARBUCKS","710 BROADWAY ","SANTA MONICA","CA","90401","34.0173968590","-118.4905142990",""
"PR0008161","ORIENTAL HEALTH SOUP","4319 W 2ND ST ","LOS ANGELES","CA","90004","34.0712703582","-118.3087318521",""
"PR0008170","ICE N CREAM","2148 GLENDALE GALLERIA # 1325","GLENDALE","CA","91210","","",""
"PR0008199","TRAY WASH ROOM","112 PLAZA DR # # 220","WEST COVINA","CA","91790","","","626-960-8032"
"PR0008242","EDIBLE ARRANGEMENTS","43530 W 10TH ST W STE 107","LANCASTER","CA","93534","34.6735898127","-118.1476893229","661-942-3075"
"PR0008249","ELA STADIUM STAND #2","1301 AVENIDA CESAR CHAVEZ ","MONTEREY PARK","CA","91754","34.0394675978","-118.1485828484","323-265-8669"
"PR0008320","COLD STONE CREAMERY #648","8536 WHITTIER BLVD ","PICO RIVERA","CA","90660","34.0038435685","-118.0899673878","562-949-0888"
"PR0008331","SWEET BUTTER MARKET","13824 VENTURA BLVD ","SHERMAN OAKS","CA","91423","34.1482857155","-118.4339471048",""
"PR0008353","ARENA NACHO AND PIZZA BOOTH","11003 ROOKS RD ","PICO RIVERA","CA","90660","","",""
"PR0008456","PEET'S COFFEE AND TEA","175 S FAIRFAX AVE ","LOS ANGELES","CA","90048","34.0719839779","-118.3616579817","323-648-4980"
"PR0008470","ONE EYE JACK","3977 BEVERLY BLVD ","LOS ANGELES","CA","90004","34.0764561480","-118.2953530381",""
"PR0008515","SOUTH GATE GOLF COURSE START","9615 PINEHURST AVE ","SOUTH GATE","CA","90280","33.9451037408","-118.1825149409",""
"PR0008525","ALBERTSONS COFFEE (#6601)","133 W ROUTE 66 ","GLENDORA","CA","91740","34.1297318140","-117.8650520777","626-963-5358"
"PR0008533","AJ SPORTS CLUB","21042 S MAIN ST","CARSON","CA","90745","33.8378701597","-118.2792402627","310-513-8904"
"PR0008537","BODYFACTORY","6366 W SUNSET BLVD ","LOS ANGELES","CA","90028","34.0977411542","-118.3279434118","888-263-9322"
"PR0008542","R B PERFORMINGARTS CTR/EAST","1935 MANHATTAN BEACH BLVD ","REDONDO BEACH","CA","90278","33.8875347763","-118.3780624355",""
"PR0008597","STARBUCKS COFFEE CO","1999 AVENUE OF THE STARS ","LOS ANGELES","CA","90067","34.0588590223","-118.4164191755",""
"PR0008598","STARBUCKS","120 S LOS ANGELES ST ","LOS ANGELES","CA","90012","34.0509199582","-118.2426241615",""
"PR0008612","LOMA ALTA GYM KITCHEN","3330 N LINCOLN AVE ","ALTADENA","CA","91001","34.2027898107","-118.1589156216","626-398-5451"
"PR0008613","EDIBLE ARRANGEMENTS","15626 WHITTWOOD LN ","WHITTIER","CA","90603","33.9448880749","-117.9978071095",""
"PR0008654","DIPPIN DOTS-UNIT #10","111 RAGING WATERS DR ","SAN DIMAS","CA","91773-3928","34.0955625255","-117.8100137319",""
"PR0008674","MAI 31","1600 S AZUSA AVE UNIT #158","INDUSTRY","CA","91748","","","626-964-8487"
"PR0008684","BASKIN ROBBINS","44150 W 10TH ST W ","LANCASTER","CA","93534","34.6855049340","-118.1475257945","661-942-1731"
"PR0008694","SEINAN JAPANESE SENIOR SENIO","3116 W JEFFERSON BLVD ","LOS ANGELES","CA","90016","34.0254614588","-118.3299370140","323-735-1231"
"PR0008716","COFFEE BEAN & TEA LEAF #173","28291 NEWHALL RANCH RD ","VALENCIA","CA","91355","34.4429569265","-118.5777470736",""
"PR0008719","INDIAN ROOM","952 S PACIFIC AVE ","SAN PEDRO","CA","90731","33.7352420611","-118.2877708534",""
"PR0008724","BOBA CORNER","1635 S SAN GABRIEL BLVD ","SAN GABRIEL","CA","91776","34.0788975634","-118.0920280970",""
"PR0008867","GOTHAM POPCORN","26101 MAGIC MOUNTAIN PKWY","VALENCIA","CA","91355","34.4306095027","-118.6034335649",""
"PR0008890","EDIBLE ARRANGEMENTS","411 N AZUSA AVE ","WEST COVINA","CA","91791","34.0775341923","-117.9078923969",""
"PR0008927","STARBUCKS-VONS","1311 WILSHIRE BLVD ","SANTA MONICA","CA","90403","34.0263988816","-118.4896034806",""
"PR0009151","GOURMET COFFEE","505 S FLOWER ST # B620","LOS ANGELES","CA","90071","","",""
"PR0009170","THE COFFEE BEAN & TEA LEAF","7235 BEVERLY BLVD ","LOS ANGELES","CA","90036","34.0763299778","-118.3472098837",""
"PR0009219","FRANK N HANKS","518 S WESTERN AVE ","LOS ANGELES","CA","90020","34.0647537814","-118.3089044383",""
"PR0009236","MENCHIES #MEN-107","10122 CARMENITA RD ","WHITTIER","CA","90605","33.9416874604","-118.0463097759","562-944-4700"
"PR0009293","CAFFE LUXXE","225 26TH ST # #53","SANTA MONICA","CA","90402","","",""
"PR0009308","SCOTLAND YARD","22041 SHERMAN WAY ","CANOGA PARK","CA","91303","34.2011818354","-118.6074486351",""
"PR0009343","BICYCLE CASINO - PLAYERS BAR","888 BICYCLE CASINO DR","BELL GARDENS","CA","90201","33.9666797849","-118.1660914714","562-806-4646"
"PR0009363","STARBUCKS( VON STORE) # 2266","17380 W SUNSET BLVD ","PACIFIC PALISADES","CA","90272","34.0392353738","-118.5546218921",""
"PR0009372","STARBUCK COFFEE #2502","500 E MANCHESTER BLVD ","INGLEWOOD","CA","90301","33.9602830288","-118.3491647705",""
"PR0009376","REGENCY VILLAGE THEATRE","961 BROXTON AVE ","LOS ANGELES","CA","90024","34.0629826761","-118.4472057206",""
"PR0009393","ANDERS JUICE BAR","7230 FIRESTONE BLVD ","DOWNEY","CA","90241","33.9470739213","-118.1546886364","562-806-6453"
"PR0009419","THE COFFEE BEAN & TEA LEAF","21851 VENTURA BLVD ","WOODLAND HILLS","CA","91364","34.1685937531","-118.6034629464",""
"PR0009423","THE COFFEE BEAN & TEA LEAF","5780 CANOGA AVE STE F","WOODLAND HILLS","CA","91367","34.1750099745","-118.5972185284",""
"PR0009471","STAND 46 BAR 32 STAND 44","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0009486","STARBUCKS COFFEE #5487","20054 VENTURA BLVD ","WOODLAND HILLS","CA","91364","34.1709223543","-118.5703662844",""
"PR0009625","BASKIN ROBBINS","1100 S CENTRAL AVE STE #E","GLENDALE","CA","91204","","","818-247-0600"
"PR0009637","STARBUCKS COFFEE #5702","208 LAKEWOOD CENTER MALL ","LAKEWOOD","CA","90712","33.8511676360","-118.1404974103",""
"PR0009659","SPECTRA BY WOLFGANG PUCK","8687 MELROSE AVE STE B345","WEST HOLLYWOOD","CA","90069","34.0838940565","-118.3824949570",""
"PR0009662","BASKIN ROBBINS # 31 FLAVORS","2084 S ATLANTIC BLVD ","MONTEREY PARK","CA","91754","34.0394610947","-118.1431043953",""
"PR0009682","PENTHOUSE BAR","1111 2ND ST # 18 FL","SANTA MONICA","CA","90403","","",""
"PR0009725","HAAGEN DAZS","1113 GLENDALE GALLERIA ","GLENDALE","CA","91210","34.1455991330","-118.2587058650",""
"PR0009740","CINNABON","1233 W RANCHO VISTA BLVD STE #753","PALMDALE","CA","93551","","","661-247-9075"
"PR0009774","STARBUCKS","2263 E MAPLE AVE ","EL SEGUNDO","CA","90245","","",""
"PR0009814","THE COFFEE BEAN & TEA LEAF","12501 VENTURA BLVD ","STUDIO CITY","CA","91604","34.1428921875","-118.4054278905",""
"PR0009829","LOBBY BAR","649 W JEFFERSON BLVD","LOS ANGELES","CA","90007","34.0227412053","-118.2814185809","323-252-2283"
"PR0009902","LADY EFFIE'S TEA PARLOUR","453 E ADAMS BLVD ","LOS ANGELES","CA","90011","34.0228253076","-118.2637145323",""
"PR0010089","STARBUCKS #5651","1450 W 190TH ST STE F","TORRANCE","CA","90501","33.8582288514","-118.3034203960","310-618-8339"
"PR0010098","LOYAL ORDER OF THE MOOSE#702","1600 OCEAN PARK BLVD ","SANTA MONICA","CA","90405","34.0113845442","-118.4684644784","310-452-3702"
"PR0010100","STARBUCKS COFFEE","561 N GLENDALE AVE ","GLENDALE","CA","91206","34.1545131685","-118.2430437104",""
"PR0010155","MRS FIELD'S COOKIES","1233 W RANCHO VISTA BLVD STE 909","PALMDALE","CA","93551","34.6018679960","-118.1508721793","661-273-4202"
"PR0010207","#205 MARKET PLACE HEALTHY PLATE","1000 VIN SCULLY AVE","LOS ANGELES","CA","90012","","",""
"PR0010232","SUPERIOR GROCERS #106 TORTIL","1201 W WHITTIER BLVD ","MONTEBELLO","CA","90640","34.0109312192","-118.1129623388",""
"PR0010293","EDIBLE ARRANGEMENTS","28901 S WESTERN AVE STE 117","RANCHO PALOS VERDES","CA","90275","33.7563535559","-118.3103981765","310-221-0911"
"PR0010309","COLD STONE CREAMERY","10875 W PICO BLVD ","LOS ANGELES","CA","90064","34.0399974568","-118.4291381613","310-470-1260"
"PR0010321","EDIBLE ARRANGEMENTS","128 E FOOTHILL BLVD ","ARCADIA","CA","91006","34.1505450348","-118.0352293905","626-303-4600"
"PR0010336","EDWARDS THEATRE CONCESSION","1 E MAIN ST ","ALHAMBRA","CA","91803","34.0961983961","-118.1266833903",""
"PR0010357","ELA STADIUM STAND #4","1301 AVENIDA CESAR CHAVEZ ","MONTEREY PARK","CA","91754","34.0394675978","-118.1485828484","323-265-8669"
"PR0010364","THE COFFEE BEAN & TEA LEAF","12930 VENTURA BLVD STE 122","STUDIO CITY","CA","91604","34.1451295665","-118.4148097116",""
"PR0010373","STARBUCKS COFFEE #583","1749 S ELENA AVE ","REDONDO BEACH","CA","90277","33.8180997548","-118.3856167098",""
"PR0010421","STARBUCKS COFFEE #11459","8819 ALONDRA BLVD ","PARAMOUNT","CA","90723","33.8894055612","-118.1444452264","562-531-8973"
"PR0010444","MENCHIES GRANADA HILLS","17840 CHATSWORTH ST ","GRANADA HILLS","CA","91344","34.2645504689","-118.5228780010","818-368-7700"
"PR0010459","THE GLEN","7356 STEWART AND GRAY RD ","DOWNEY","CA","90241","33.9404172484","-118.1548473378","562-928-8280"
"PR0010460","BASKIN ROBBINS # 360073","5455 DEL AMO BLVD ","LAKEWOOD","CA","90712","33.8472263347","-118.1260913253",""
"PR0010463","STARBUCKS #5593","140 W FOOTHILL BLVD ","MONROVIA","CA","91016","34.1510335344","-118.0023887952",""
"PR0010504","WESTLAKE VILLAGE TWIN","4711 LAKEVIEW CANYON RD ","WESTLAKE VILLAGE","CA","91361","","",""
"PR0010512","STARBUCKS -INSIDE VONS #2124","7789 FOOTHILL BLVD ","TUJUNGA","CA","91042","34.2590919907","-118.3024407125",""
"PR0010531","TIERRA MIA COFFEE COMPANY","4914 FIRESTONE BLVD ","SOUTH GATE","CA","90280","33.9514362351","-118.1822844929",""
"PR0010538","EDIBLE ARRANGEMENTS","2200 W VALLEY BLVD # A","ALHAMBRA","CA","91803","","",""
"PR0010594","STARBUCKS COFFEE #13226","2101 MURCHISON AVE ","POMONA","CA","91768","34.0716689585","-117.7883872059","909-629-3194"
"PR0010624","PAN BAKERY","2190 W WASHINGTON BLVD UNIT A","LOS ANGELES","CA","90018","34.0397371311","-118.3086060042",""
"PR0010652","THE SALOON","4059 TWEEDY BLVD ","SOUTH GATE","CA","90280","33.9437995562","-118.2006060344","323-799-0781"
"PR0010724","LEVEL II CONCEPSSION","6360 W SUNSET BLVD ","LOS ANGELES","CA","90028","34.0977399997","-118.3278199997",""
"PR0010740","COFFEE, BEAN & TEA LEAF#16","670 S WESTERN AVE ","LOS ANGELES","CA","90010","34.0602654197","-118.3089087483",""
"PR0010767","SOOOPS WESTSIDE","10640 WOODBINE ST STE 102","LOS ANGELES","CA","90034","34.0261025104","-118.4122502894","323-405-7055"
"PR0010799","O'HEARN'S PUB","1517 AVIATION BLVD ","REDONDO BEACH","CA","90278","33.8685474051","-118.3829998118",""
"PR0010851","GAMES CLUB","13307 INGLEWOOD AVE ","HAWTHORNE","CA","90250","33.9117844856","-118.3614940784",""
"PR0010894","STARBUCKS COFFEE #5654","347 N PASS AVE ","BURBANK","CA","91505","34.1556260164","-118.3459469102",""
"PR0010903","SPIN","16206 S WESTERN AVE STE #G","GARDENA","CA","90247","","","310-527-7383"
"PR0011022","FOOD COURT TRAY WASHING AREA","928 S WESTERN AVE STE 300","LOS ANGELES","CA","90006","34.0548471665","-118.3088600254",""
"PR0011044","PALOS VERDES TENNIS FOUNDTON","3303 VIA CAMPESINA","RANCHO PALOS VERDES","CA","90274","33.7949209533","-118.3723453486",""
"PR0011060","EAGLE'S LODGE","1596 YOSEMITE DR ","LOS ANGELES","CA","90041","34.1327950345","-118.2015577778",""
"PR0011097","OSCAR'S BAR","2013 N LONG BEACH BLVD ","COMPTON","CA","90221","33.9094647177","-118.2090136569",""
"PR0011153","LANCASTER CITY PARK","43011 W 10TH ST W ","LANCASTER","CA","93534","34.6636333999","-118.1479822719",""
"PR0011171","EDIBLE ARRANGEMENTS","820 W RANCHO VISTA BLVD","PALMDALE","CA","93551","34.6016191390","-118.1431344899",""
"PR0011230","STARBUCKS COFFEE #5447","12824 VENTURA BLVD ","STUDIO CITY","CA","91604","34.1446911629","-118.4123167093",""
"PR0011307","VONS STARBUCKS #2254","311 W LOS FELIZ RD ","GLENDALE","CA","91204","34.1288001935","-118.2579879793",""
"PR0011358","FRO YO LIFE","2301 HONOLULU AVE ","MONTROSE","CA","91020","34.2059261110","-118.2283186514",""
"PR0011381","STARBUCKS COFFEE #10819","3525 W CARSON ST STE #78","TORRANCE","CA","90503","","",""
"PR0011412","AMERICAN LEGION PALM POST348","38030 E 6TH ST E ","PALMDALE","CA","93550","34.5735652692","-118.1170045136",""
"PR0011451","MR. C. BEVERLY HILLS 12TH FL","1224 S BEVERWIL DR ","LOS ANGELES","CA","90035","34.0554023673","-118.3989128702","310-227-2800"
"PR0011472","COLD STONE CREAMERY","505 N GRAND AVE STE #D","WALNUT","CA","91789","","",""
"PR0011499","OUR SAVIORS FOOD PANTRY","16603 S F MISSION BLVD ","GRANADA HILLS","CA","91344","","","818-363-9505"
"PR0011542","PEPE'S BAR","5151 MELROSE AVE ","LOS ANGELES","CA","90038","34.0836414730","-118.3128079929",""
"PR0011583","SUNRISE KITCHENS","15400 SHERMAN WAY STE 120","VAN NUYS","CA","91405","34.2009934253","-118.4683921256",""
"PR0011592","VAQUERO L'TL LEAGUE SNACK BA","501 S PACIFIC AVE ","GLENDALE","CA","91204","34.1645253024","-118.2655403182","818-419-9257"
"PR0011662","BOBA LOCA","12901 SHERMAN WAY STE B","NORTH HOLLYWOOD","CA","91605","34.2013541678","-118.4143277435","818-398-4197"
"PR0011677","PINCICAREA BAR1 2&3","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0011704","BAR 34","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0011755","THE COFFEE BEAN & TEA LEAF","8550 FIRESTONE BLVD ","DOWNEY","CA","90241","33.9371341797","-118.1285218616",""
"PR0011793","M&M GAS STATION & MINI MART","343 W GAGE AVE ","LOS ANGELES","CA","90003","33.9825278358","-118.2797550887",""
"PR0011833","STARBUCKS COFFEE # 8799","9329 WHITTIER BLVD ","PICO RIVERA","CA","90660","33.9993503689","-118.0788424857",""
"PR0011843","BEARD PAPAS","400 S BALDWIN AVE STE 9270","ARCADIA","CA","91007","34.1328798417","-118.0516815153","626-215-7997"
"PR0011874","STARBUCKS COFFEE #5777","13535 VENTURA BLVD ","SHERMAN OAKS","CA","91423","34.1476836605","-118.4281845434",""
"PR0011877","ICE HOUSE","26101 MAGIC MOUNTAIN PKWY","VALENCIA","CA","91355","34.4306095027","-118.6034335649",""
"PR0011878","BAR 317","1111 S FIGUEROA ST ","LOS ANGELES","CA","90015","34.0433776589","-118.2658105260","213-742-7885"
"PR0011885","BROADWAY SOCIAL CENTER","2205 N BROADWAY ","LOS ANGELES","CA","90031","34.0285957062","-118.2678386316",""
"PR0011905","L A TURF CLUB STAND 52","285 W HUNTINGTON DR # 52","ARCADIA","CA","91007","","",""
"PR0011959","BASKIN ROBBINS #3119","3516 W SUNSET BLVD ","LOS ANGELES","CA","90026","34.0890502233","-118.2767858178",""
"PR0011965","IXTAPA BAR","10308 ATLANTIC AVE ","SOUTH GATE","CA","90280","33.9373822450","-118.1816657831",""
"PR0012035","ESPRESSAMENTE","900 W OLYMPIC BLVD ","LOS ANGELES","CA","90015","34.0452562765","-118.2661108692","213-743-3834"
"PR0012045","DOLBY THEATRE LOBBY BAR-I","6801 HOLLYWOOD BLVD ","LOS ANGELES","CA","90028","34.1022873861","-118.3390683805","323-308-6300"
"PR0012178","PETE'S A-5","2627 N HOLLYWOOD WAY ","BURBANK","CA","91505","34.1962061134","-118.3490536237",""
"PR0012204","STARBUCKS COFFEE #6802","4437 SEPULVEDA BLVD STE A","TORRANCE","CA","90505","33.8265622439","-118.3593711339",""
"PR0012209","STARBUCKS COFFEE #6608","300 E 9TH ST ","LOS ANGELES","CA","90015","34.0398535509","-118.2533955016",""
"PR0012215","STARBUCKS COFFEE #5394","11705 NATIONAL BLVD ","LOS ANGELES","CA","90064","34.0226337972","-118.4390704585",""
"PR0012251","CHECKER'S ROOFTOP POOL BAR","535 S GRAND AVE ","LOS ANGELES","CA","90071","34.0494609665","-118.2548386452","213-624-0000"
"PR0012331","STARBUCKS #6459","9420 RESEDA BLVD STE #1","NORTHRIDGE","CA","91324","","",""
"PR0012355","BASKIN ROBBINS","1443 N HACIENDA BLVD ","LA PUENTE","CA","91744","34.0463892032","-117.9486679573",""
"PR0012372","ACTION LANES","10534 LOWER AZUSA RD ","EL MONTE","CA","91731","34.0915769216","-118.0388543554","626-350-8887"
"PR0012436","STARBUCKS #15177","6933 HOLLYWOOD BLVD ","LOS ANGELES","CA","90028","34.1017048261","-118.3411937861",""
"PR0012440","TUTTI FRUTTI","3015 S FIGUEROA ST ","LOS ANGELES","CA","90007","34.0247963088","-118.2783820031","213-745-8727"
"PR0012690","VONS #2655 STARBUCKS","7311 N FIGUEROA ST ","LOS ANGELES","CA","90041","34.1362829922","-118.1884289280",""
"PR0012711","THE HOME DEPOT #6644","7870 E VAN NUYS BLVD ","PANORAMA CITY","CA","91402","34.2142568575","-118.4473820502","818-373-0046"
"PR0012740","BIRD PICK TEA & HERB","6000 S SEPULVEDA BLVD STE 1230","CULVER CITY","CA","90230","33.9849450423","-118.3956037948","323-497-2808"
"PR0012792","STARBUCKS COFFEE","220 E BONITA AVE ","SAN DIMAS","CA","91773","34.1059883836","-117.8039407784","909-599-8836"
"PR0012814","REGENCY THEATRES COMMERCE 14","950 S GOODRICH BLVD ","COMMERCE","CA","90022","34.0183826744","-118.1541451343","323-726-6965"
"PR0012816","THE SMOOTHIE STOP","442 FOOTHILL BLVD ","LA CANADA FLINTRIDGE","CA","91011","34.1986165984","-118.1881008634","818-952-7063"
"PR0012883","PALMDALE PONY YOUTH BASEBALL","38310 E 20TH ST E ","PALMDALE","CA","93550","","","661-992-2747"
"PR0012893","IT'S A GRIND","44421 E 20TH ST E STE #104","LANCASTER","CA","93535","","",""
"PR0012913","KC BBQ CO BAR","10865 MAGNOLIA BLVD ","NORTH HOLLYWOOD","CA","91601","34.1650412409","-118.3679702552",""
"PR0012963","BELASCO BAR #4","1050 S HILL ST ","LOS ANGELES","CA","90015","34.0403535481","-118.2593567395","213-746-5670"
"PR0012977","FUGA BAR","111 S SAN PEDRO ST ","LOS ANGELES","CA","90012","34.0502226805","-118.2412780433","213-625-1722"
"PR0012998","FRIES ETC.","26101 MAGIC MOUNTAIN PKWY","VALENCIA","CA","91355","34.4306095027","-118.6034335649",""
"PR0013015","LITTLE TOKYO ICE CREAM","133 JAPANESE VLG PLZ MALL ","LOS ANGELES","CA","90012","","",""
"PR0013020","CREATE MAIN BAR & STORAGE ROOM","6021 HOLLYWOOD BLVD ","LOS ANGELES","CA","90028","34.1018108942","-118.3208009294","323-785-2680"
"PR0013027","THE COFFEE BEAN & TEA LEAF","12050 VENTURA BLVD STE #C104","STUDIO CITY","CA","91604","","",""
"PR0013036","COLD STONE CREAMERY #27","14622 VENTURA BLVD STE 119","SHERMAN OAKS","CA","91403","34.1512527681","-118.4517693536",""
"PR0013087","LA MARIPOSA BAR&RESTAURANT","9318 S BROADWAY ","LOS ANGELES","CA","90003","33.9512833785","-118.2779718894",""
"PR0013089","4SEASONS HOTEL EXH. KITCHEN","2 DOLE DR","WESTLAKE VILLAGE","CA","91362","34.1513684739","-118.8045058003",""
"PR0013169","EL POTRO BAR","1113 SAN FERNANDO RD ","SAN FERNANDO","CA","91340","34.2835058679","-118.4418929748",""
"PR0013184","WESTFIELD ARCADIA MALL","400 S BALDWIN AVE ","ARCADIA","CA","91007","34.1328798417","-118.0516815153",""
"PR0013208","LIARTISAN DU CHOCOLAT","3364 W 1ST ST ","LOS ANGELES","CA","90004","34.0733664734","-118.2861312189",""
"PR0013223","KONA KOFFEE","138 N INTERNATIONAL BDWK","REDONDO BEACH","CA","90277","33.8419248116","-118.3915415663","310-227-4334"
"PR0013316","MW THEATRE CONCESSION STAND","2627 PICO BLVD ","SANTA MONICA","CA","90405","34.0238217948","-118.4619903281","310-828-7519"
"PR0013432","ARENA BEERS BOOTH #4","11003 ROOKS RD ","PICO RIVERA","CA","90660","","",""
"PR0013475","AMERICAN LEGION POST 250","10039 PINEWOOD AVE ","TUJUNGA","CA","91042","34.2512611609","-118.2860250527",""
"PR0013504","STARBUCKS COFFEE #5373","7122 BEVERLY BLVD STE #D","LOS ANGELES","CA","90038","","",""
"PR0013535","BAR 14","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0013583","KEN EDWARDS CENTER","1521 4TH ST # #100","SANTA MONICA","CA","90401","","","310-394-9871"
"PR0013612","STARBUCKS COFFEE CO #5626","8783 W PICO BLVD ","LOS ANGELES","CA","90035","34.0548983929","-118.3834478736","310-860-9364"
"PR0013627","THE HOP INN","12309 S PRAIRIE AVE ","HAWTHORNE","CA","90250","33.9208311296","-118.3442234426",""
"PR0013749","COFFEE BEAN & TEA LEAF","25345 CRENSHAW BLVD STE B","TORRANCE","CA","90505","33.7934120999","-118.3316253091",""
"PR0013754","PLUSH CELLAR","2420 DALY ST ","LOS ANGELES","CA","90031","34.0744207533","-118.2154744974",""
"PR0013763","STARBUCKS COFFEE #610","2265 HUNTINGTON DR ","SAN MARINO","CA","91108","34.1223672097","-118.1055141183",""
"PR0013797","THE SKATING EDGE SNACK BAR","23770 S WESTERN AVE ","HARBOR CITY","CA","90710","33.8093767403","-118.3080847806",""
